username,url,view1,view2,view3,view4,view5,view6,view7,view8,view9,view10
realtymeentertainment,https://www.tiktok.com/@realtymeentertainment,2661,488,1321,2579,11200,1973,2179,4286,5399,7266
celyled,https://www.tiktok.com/@celyled,16800,6614,3991,4512,2918,22400,7782,4673,7331,36200
beaurooj,https://www.tiktok.com/@beaurooj,183,313,707,363,330,432,638,501,1744,413
leonymarcha,https://www.tiktok.com/@leonymarcha,4067,103800,2879,30100,8271,17600,5578,5633,3943,18200
elebeatriz2,https://www.tiktok.com/@elebeatriz2,271,285,422,281,255,287,331,281,313,327
hellorichbeauty,https://www.tiktok.com/@hellorichbeauty,42600,1410,2207,8988,1438,1049,2311,3525,1220,629
aimeetimshel2,https://www.tiktok.com/@aimeetimshel2,1344,471,317,201,285,383,195,254,482,225
aurelie_makeup.beauty,https://www.tiktok.com/@aurelie_makeup.beauty,879,158,756,450,298,886,419,870,1433,845
hartthabolupasa99,https://www.tiktok.com/@hartthabolupasa99,0,0,0,0,0,0,0,0,0,0
xcellentbeautysalon,https://www.tiktok.com/@xcellentbeautysalon,287,401,24,172,345,157,193,163,619,26
subtlemakeup,https://www.tiktok.com/@subtlemakeup,4,686,747,736,0,0,0,0,0,0
tanisrosee,https://www.tiktok.com/@tanisrosee,86300,84100,1000000,60700,3029,14000,8671,14400,9341,11800
joweelld,https://www.tiktok.com/@joweelld,583,231900,1685,122200,51000,131900,4597,9889,139200,4994
skinsculptaesthetics,https://www.tiktok.com/@skinsculptaesthetics,276,250,283,735,1855,275,257,265,714,1680
glambygilly,https://www.tiktok.com/@glambygilly,316700,735000,395700,408500,261100,495700,437600,2600000,162700,432600
xoxoyourwardrobe,https://www.tiktok.com/@xoxoyourwardrobe,12400000,2800000,1903,1747,6539,13900,2102,4054,2791,1405
rinarisha999,https://www.tiktok.com/@rinarisha999,10700,32400,27800,381,3115,1231,836,888,7561,3481
birdiebridalfw,https://www.tiktok.com/@birdiebridalfw,27600,651,3103,3325,21500,2909,6868,17600,3436,5541
juliajcha,https://www.tiktok.com/@juliajcha,145500,950300,347300,539,905,2175,2654,607,821,612
nastya.jung,https://www.tiktok.com/@nastya.jung,4800000,4200000,9000000,436100,32500,30100,73800,16700,32200,41800
jarinpat,https://www.tiktok.com/@jarinpat,1800000,1400000,1700000,69300,162000,7454,9838,15100,26200,14100
caterinavalentinovip,https://www.tiktok.com/@caterinavalentinovip,79600000,52500000,50200000,45800,22600,17500,51900,60300,34700,102400
romain.fre,https://www.tiktok.com/@romain.fre,5807,44500,14900,8460,5289,3398,1906,4269,4921,20600
tucumber792,https://www.tiktok.com/@tucumber792,399800,350200,1100000,585,331,1261,572,1033,775,860
klinhnd,https://www.tiktok.com/@klinhnd,296400,755000,574000,19200,174600,42300,27400,5987,56800,15600
l_liaa5,https://www.tiktok.com/@l_liaa5,35600,1354,22100,5292,1848,2584,1882,1959,20300,1559
chiemthanhlich,https://www.tiktok.com/@chiemthanhlich,8200000,88900,53500,4609,7700,17900,6909,142400,307900,1300000
libbyfckinlibster,https://www.tiktok.com/@libbyfckinlibster,1009,823,1069,1052,975,1177,1097,1314,1462,1389
thatgirlshanby,https://www.tiktok.com/@thatgirlshanby,877000,564300,707900,3036,1313,2539,400300,6958,74300,3324
mimi.jimenez,https://www.tiktok.com/@mimi.jimenez,717,683,803,1130,1847,770,679,739,1143,793
weardemureph,https://www.tiktok.com/@weardemureph,17000,1938,0,0,0,0,0,0,0,0
radincool,https://www.tiktok.com/@radincool,1311,686000,131200,319,282,292,476,9533,894,793
chunli.manschot,https://www.tiktok.com/@chunli.manschot,44800,3854,14500,11100,13300,5417,27500,19000,28700,30400
lucymair_,https://www.tiktok.com/@lucymair_,216700,5500000,1100000,1495,686,830,1505,710,765,660
fashionstyle.88,https://www.tiktok.com/@fashionstyle.88,457,553,814,699,656,402,1076,636,765,1013
chincillademure,https://www.tiktok.com/@chincillademure,44,8,14,97,10,20,27,53,31,41
thisischiqs,https://www.tiktok.com/@thisischiqs,4134,9459,2019,73,98,230,358,577,348,888
mamiococha_,https://www.tiktok.com/@mamiococha_,75500,16300,18000,33300,3976,96600,21000,415600,49600,117300
netflixph,https://www.tiktok.com/@netflixph,540700,963500,491000,446100,1300000,1700000,1100000,7100000,221000,1400000
chicdamesm,https://www.tiktok.com/@chicdamesm,953,89,197,166,287,269,316,68,377,333
doujiang.youtiao,https://www.tiktok.com/@doujiang.youtiao,5955,2716,4423,946,1204,3326,9052,40300,3798,18200
chicmore.fancy,https://www.tiktok.com/@chicmore.fancy,708,431,345,372,837,506,610,489,875,789
asaya.knit,https://www.tiktok.com/@asaya.knit,0,957,830,349,830,1066,660,453,374,274
chicandthings.store,https://www.tiktok.com/@chicandthings.store,25800,93700,172600,131500,7730,77900,18700,40500,26900,74100
cnetdotcom,https://www.tiktok.com/@cnetdotcom,574,3590,4207,7792,5670,8266,73300,15600,539400,15500
am.galery1,https://www.tiktok.com/@am.galery1,14800,95700,127700,27,16,72,255,369,265,320
dechicstore,https://www.tiktok.com/@dechicstore,744400,172900,535100,37700,27800,75200,128300,59100,52800,59700
xaca.trendy,https://www.tiktok.com/@xaca.trendy,5,137,24,165,167,135,25,2,146,2
fres.shop,https://www.tiktok.com/@fres.shop,1700000,106000,1400000,1549,12000,1687,2349,1859,1275,4487
vib3withnade,https://www.tiktok.com/@vib3withnade,613,1055,2814,8093,1153,2505,2177,2907,1520,3722
q.dkis,https://www.tiktok.com/@q.dkis,5113,1493,1632,1543,1785,5113,4969,17000,5098,6156
201145xuan,https://www.tiktok.com/@201145xuan,216100,255900,335000,31700,20400,17600,16100,13900,14100,12600
xdallas_333,https://www.tiktok.com/@xdallas_333,8142,974,32200,632900,2167,8612,3704,8567,2619,11000
hijabjilbob,https://www.tiktok.com/@hijabjilbob,562500,10700000,16200,14900,17700,17400,13900,13300,63900,59100
modaniita,https://www.tiktok.com/@modaniita,4057,1923,2100000,2516,892,626,1238,618,1356,717
xiaomiphilippines,https://www.tiktok.com/@xiaomiphilippines,0,720500,8906,33200,3966,2583,5171,1174,18100,6860
wavyystyles,https://www.tiktok.com/@wavyystyles,544300,1200000,39300,23700,21200,127700,40400,58800,9321,30200
oliviarosethelabel,https://www.tiktok.com/@oliviarosethelabel,214000,1000000,648600,3525,5842,2534,1694,23700,7495,7894
timelesselegancejh,https://www.tiktok.com/@timelesselegancejh,872,851,72,912,2381,996,397,389,904,1051
jcojewellery,https://www.tiktok.com/@jcojewellery,9100000,1700000,3500000,3154,60800,2431,11700,6156,93300,170100
valentinedecor.id,https://www.tiktok.com/@valentinedecor.id,1000000,2600000,4000000,2778,402800,225800,291300,554900,105400,22500
uissnevadie,https://www.tiktok.com/@uissnevadie,1000000,132800,1900000,39800,5987,130600,52300,438700,123300,51900
mahlodi.timelesselegance,https://www.tiktok.com/@mahlodi.timelesselegance,137,132,10400,657,791,473,337,817,802,439
ibr.kristiana,https://www.tiktok.com/@ibr.kristiana,751,542,425,1965,1073,317,2449,8146,410,2713
outfi_t.files,https://www.tiktok.com/@outfi_t.files,19200,15200,2800000,613,6019,3709,7588,5498,2703,2901
antoniahigham,https://www.tiktok.com/@antoniahigham,4745,9631,10800,8710,6725,5919,8787,274000,7331,17600
y_reem,https://www.tiktok.com/@y_reem,74800,1326,34700,2482,2669,2998,3685,3154,14800,825200
andia.mau,https://www.tiktok.com/@andia.mau,3184,4724,5114,1669,2020,643,2872,15400,1322,20700
nenliving__,https://www.tiktok.com/@nenliving__,74200,404,1543,617,480,495,1177,954,921,1227
reyhanik3,https://www.tiktok.com/@reyhanik3,23700,207300,659,11500,11700,14000,31700,7569,1687,5822
voicelestikejora,https://www.tiktok.com/@voicelestikejora,2300000,2700000,1100000,42400,485600,840700,133600,547400,139700,193600
timeless_elegancee,https://www.tiktok.com/@timeless_elegancee,72600,130100,7300000,6516,6908,1404,1443,2145,3483,10600
truvellebridal,https://www.tiktok.com/@truvellebridal,145400,237400,7900000,8378,17100,9757,68700,4828,21000,22500
altosunglasses,https://www.tiktok.com/@altosunglasses,20800,131100,238600,1769,565,659,572,26,191,1189
everydaychemist,https://www.tiktok.com/@everydaychemist,1860,890,330,4177,5691,4736,420,811,997,320
kellyvictoriaa,https://www.tiktok.com/@kellyvictoriaa,585300,1000000,45100,44800,42900,43900,28300,79500,79100,45200
kadakaofficial,https://www.tiktok.com/@kadakaofficial,769000,1500000,696200,11300,116300,37000,8378,69300,20900,9983
memsaabofficial,https://www.tiktok.com/@memsaabofficial,1400000,34600,1100000,135600,52400,5399,69900,7349,7029,51400
tifulena,https://www.tiktok.com/@tifulena,1301,2977,6624,104,137,1009,1016,375,937,1092
twinkle_timee,https://www.tiktok.com/@twinkle_timee,28100,7374,8076,824,198,1079,2400,844,454,2309
maplemanor11,https://www.tiktok.com/@maplemanor11,13800,2905,7017,895,9906,7665,2401,618,7161,1245
felindamust,https://www.tiktok.com/@felindamust,207,253,279,1196,451,347,337,589,1059,479
bostanten_official,https://www.tiktok.com/@bostanten_official,0,126700,8000000,167600,303,444,4905,10500,1723,8270
hi.immintt,https://www.tiktok.com/@hi.immintt,30500,36200,222100,129800,85500,43700,142600,147200,108100,108700
emmazahra_14,https://www.tiktok.com/@emmazahra_14,163,210,191,278,632,529,1357,11100,1066,1960
timelesslelegancebridal,https://www.tiktok.com/@timelesslelegancebridal,177400,66400,43500,643,361,18,282,270,257,267
its.victoriavida,https://www.tiktok.com/@its.victoriavida,272500,331600,318100,1250,867,934,817,1073,5945,19700
touchupatelier,https://www.tiktok.com/@touchupatelier,1300000,1200000,1700000,538,2299,590,3678,3472,115500,2321
kirstenvo,https://www.tiktok.com/@kirstenvo,3200000,10200000,2300000,4729,619,3199,854,2973,1665,9037
tiemtaphoatramy,https://www.tiktok.com/@tiemtaphoatramy,414400,464100,569300,74500,41800,138500,585800,41800,105900,106700
the.elegant.edit,https://www.tiktok.com/@the.elegant.edit,301,830,260,242,251,601,327,726,421,644
amariwatches,https://www.tiktok.com/@amariwatches,6377,667,1887,2095,4534,201600,38700,55200,86900,61500
mildagud,https://www.tiktok.com/@mildagud,907800,780300,1500000,1405,75300,7384,6891,12100,26100,13600
sophieclaytonspinola,https://www.tiktok.com/@sophieclaytonspinola,1400000,1600000,4100000,2049,6909,5194,54300,246100,420400,8320
rashawl,https://www.tiktok.com/@rashawl,22800,5652,5887,5165,5795,4453,10200,5063,5119,5420
unitedluxurynet,https://www.tiktok.com/@unitedluxurynet,584,35300,1102,183,139,388,188,295,1228,889
bebeautifulclothing,https://www.tiktok.com/@bebeautifulclothing,4660,631,6229,380,347,203,207,429,214,2043
poedagar.collection,https://www.tiktok.com/@poedagar.collection,1037,1149,32400,566,387,459,1376,455,4158,3983
reserved,https://www.tiktok.com/@reserved,722,3042,1088,2988,1681,1449,1871,1087,1804,1592
natali_tali_li_5,https://www.tiktok.com/@natali_tali_li_5,37000,39800,50700,7408,3209,646,1153,18200,42100,3184
nataliiajas,https://www.tiktok.com/@nataliiajas,917600,526300,191,599,2341,857,840,7189,129800,11000
germany.with.love,https://www.tiktok.com/@germany.with.love,433600,2403,84800,62100,67400,12600,50500,71700,87400,27500
ainel007,https://www.tiktok.com/@ainel007,50300,79500,260400,367,1006,840,795,1082,592,827
courtney_smith1,https://www.tiktok.com/@courtney_smith1,3000000,2500000,10400,62200,683000,825200,196200,45400,79800,98700
najjjka2,https://www.tiktok.com/@najjjka2,27800,55900,4000000,109400,60300,153500,25800,31800,24100,168900
lailaszaranek,https://www.tiktok.com/@lailaszaranek,1600000,1100000,1600000,1712,2822,2198,27900,18400,1008,1649
juliaiancu,https://www.tiktok.com/@juliaiancu,1900000,2400000,514,844,5521,1671,1289,1018,1008,3260
esmeer__,https://www.tiktok.com/@esmeer__,2900000,1300000,33500,7529,1963,8115,17900,7100,45800,19900
khado.km,https://www.tiktok.com/@khado.km,767,631,2526,2357,6575,4582,6942,1437,10700,5453
edlamot,https://www.tiktok.com/@edlamot,44300,197700,567300,2919,3581,68600,16100,4296,17900,22100
styledbya0,https://www.tiktok.com/@styledbya0,393,578,6055,623,1863,8148,618,5758,2252,1070
amycward,https://www.tiktok.com/@amycward,2235,4130,1297,2633,2534,2035,1137,2478,2089,4389
khomotyuksoffi,https://www.tiktok.com/@khomotyuksoffi,202900,67000,8961,4333,12800,8016,6947,15000,10900,12400
katieromnv,https://www.tiktok.com/@katieromnv,6579,20400,17500,41800,18600,27700,29900,4819,65300,4616
trustycombo,https://www.tiktok.com/@trustycombo,162600,2235,1431,2342,770,1871,1313,5422,10900,1478
slatamkv,https://www.tiktok.com/@slatamkv,2100000,1600000,1500000,4032,559,273400,6718,127800,1076,2271
fromlovetoclothes,https://www.tiktok.com/@fromlovetoclothes,3000000,200800,772700,3008,551,1804,2100,13300,7638,14600
vivien.17o3,https://www.tiktok.com/@vivien.17o3,1799,1227,1471,1400,1473,2542,1199,7058,1278,1551
stylist_abdullina,https://www.tiktok.com/@stylist_abdullina,2500000,11200000,21000000,934,775,536,640,519,682,816
linamorgenstern_,https://www.tiktok.com/@linamorgenstern_,710700,107100,148300,121,7512,20000,2069,11300,18100,20300
bogikamaras,https://www.tiktok.com/@bogikamaras,1097,6830,2470,1786,8099,12800,15400,11300,73700,9065
argov.s,https://www.tiktok.com/@argov.s,336,947,322,294,286,331,324,669,343,913
sz.kornelia,https://www.tiktok.com/@sz.kornelia,623,626,415,410,1113,516,837,547,733,262600
andriana_grytsan,https://www.tiktok.com/@andriana_grytsan,691,421,230,611,694,310,663,640,459,21900
deniceartist,https://www.tiktok.com/@deniceartist,1600000,166900,1900000,525,764,7684,1856,29600,678100,97400
naminusie,https://www.tiktok.com/@naminusie,703000,824700,441900,1334,583,952,879,837,1899,1194
annakaratsetskaya,https://www.tiktok.com/@annakaratsetskaya,2067,2357,13400,896,886,1304,1008,1932,1987,257
o.fashioninspo,https://www.tiktok.com/@o.fashioninspo,34200,19300,18900,1328,13000,12300,2735,6057,744,13400
outfitszelenaya,https://www.tiktok.com/@outfitszelenaya,370800,175800,79700,827,858,494,1078,44100,2982,17000
dumbduckluck,https://www.tiktok.com/@dumbduckluck,1200000,5900000,4900000,2167,2717,2336,863,6530,2433,1080
baileybarbourreiki,https://www.tiktok.com/@baileybarbourreiki,268300,504,812,636,592,633,765,466,485,526
zizipho_tobo,https://www.tiktok.com/@zizipho_tobo,10300,2495,46800,1075,644,839,1237,977,833,748
serenity.jen,https://www.tiktok.com/@serenity.jen,1582,549,168,314,753,116,533,608,528,292
mazteruben,https://www.tiktok.com/@mazteruben,433,12300,12300,12700,12300,12000,24000,33000,1877,1702
s.o.p33,https://www.tiktok.com/@s.o.p33,426,459,476,212,440,483,483,477,368,348
the.only.flash,https://www.tiktok.com/@the.only.flash,16700,4900000,2000000,498,735,1537,743,803,2140,2648
gentleaura4,https://www.tiktok.com/@gentleaura4,3,3,4,1,1,0,0,0,0,0
glamaura.ae,https://www.tiktok.com/@glamaura.ae,490,2241,28500,507,543,460,567,572,563,265
jttx_.88,https://www.tiktok.com/@jttx_.88,0,0,0,0,0,0,0,0,0,0
kazudumpp,https://www.tiktok.com/@kazudumpp,8616,16800,46900,963,3702,585,3961,1205,3136,8901
_gentlephire_,https://www.tiktok.com/@_gentlephire_,999,39100,170100,26100000,0,0,0,0,0,0
jussmarklive,https://www.tiktok.com/@jussmarklive,1800000,1400000,1400000,59,399,977,6757,1235,11400,3744
heyits.mary_,https://www.tiktok.com/@heyits.mary_,1100000,493300,600500,275,301,421,312,353,330,1377
thecoolestine,https://www.tiktok.com/@thecoolestine,278,284,403,360,421,505,237,334,271,361
tlevelt,https://www.tiktok.com/@tlevelt,30500000,258500,1800000,257800,281300,2700000,1300000,3300000,4100000,107200
yournormalbiker,https://www.tiktok.com/@yournormalbiker,24700,14300,2592,239,436,273,355,492,486,506
loveandintuitionexists,https://www.tiktok.com/@loveandintuitionexists,683100,393900,533000,5893,823,164,1104,999,1104,32700
millane,https://www.tiktok.com/@millane,1900000,304600,374200,662100,341400,1100000,605900,1500000,1500000,683100
shieri.saga,https://www.tiktok.com/@shieri.saga,1200000,2600000,1400000,3320,2451,1073,903,2729,6567,7395
autumnmar,https://www.tiktok.com/@autumnmar,4300000,380,70700,19900,1952,10700,12300,9464,6099,5935
moregentlelive,https://www.tiktok.com/@moregentlelive,100500,25300,30200,12700,7897,19500,8897,20200,13000,16500
kinkkyo,https://www.tiktok.com/@kinkkyo,4495,14900000,34800,326,1621,1895,1228,1077,1762,1615
rhenashop2,https://www.tiktok.com/@rhenashop2,6061,14800,180,165,231,72,179,91,21,406
guildworld,https://www.tiktok.com/@guildworld,510,455,335,416,355,335,345,438,1371,453
gentleaurameg,https://www.tiktok.com/@gentleaurameg,370,358,567,209,816,1408,753,785,812,300
gentleaura04,https://www.tiktok.com/@gentleaura04,250,228,234,336,463,261,431,263,349,356
its.yo.kim,https://www.tiktok.com/@its.yo.kim,660,17,13300,50,16,673,110,150,34,0
world_sonia,https://www.tiktok.com/@world_sonia,881,207,122,41,892,101,121,310,693,519
ma11ow_1201,https://www.tiktok.com/@ma11ow_1201,743500,608700,820,709,1084,6772,1170,6372,1177,13900
al.aniq_,https://www.tiktok.com/@al.aniq_,2252,397100,366100,18,289,195,133,215,211,477
twisted_automotive,https://www.tiktok.com/@twisted_automotive,4840,1254,552,4673,3990,1723,13300,2624,2325,4628
iloveukgarage,https://www.tiktok.com/@iloveukgarage,351,454,852,639,504,301,3838,749,1505,340
hollo_men,https://www.tiktok.com/@hollo_men,56300,731,854,1188,1119,1331,1453,1451,1964,2764
kuose_official,https://www.tiktok.com/@kuose_official,2000000,3800000,1201,652,1294,1739,1931,1649,2830,2048
thee_force,https://www.tiktok.com/@thee_force,1600000,279900,834,1005,429,484,563,584,441,338
tasanarea,https://www.tiktok.com/@tasanarea,414,529,46900,484,527,474,377,439,401,399
urpookie4lifeeee,https://www.tiktok.com/@urpookie4lifeeee,260,355,47300,333,285,756,739,766,753,0
hiepxuan_official,https://www.tiktok.com/@hiepxuan_official,265,93,147,53,63,236,64,1538,124,149
iammlemark,https://www.tiktok.com/@iammlemark,0,0,0,0,0,0,0,0,0,0
emsbooksandcolour,https://www.tiktok.com/@emsbooksandcolour,769,520,893,968,905,1057,4511,504,3166,2142
wear.tapies,https://www.tiktok.com/@wear.tapies,299400,430600,131000,975,2775,2624,105700,1998,1869,3901
multifandoms_0,https://www.tiktok.com/@multifandoms_0,2294,7886,2758,1999,979900,9838,4967,1571,3783,16700
at1universal,https://www.tiktok.com/@at1universal,3544,1144,1244,840,1099,779,876,871,529,1036
abaya_aishah,https://www.tiktok.com/@abaya_aishah,440300,556800,974600,159,724,316,249,284,316,308
puynoon07,https://www.tiktok.com/@puynoon07,197600,2810,985,904,28700,1886,7959,1144,3805,602
miki.dekdeufamilys,https://www.tiktok.com/@miki.dekdeufamilys,4355,3352,2222,2278,2539,2193,3338,3970,3055,2549
mrluxurytravels,https://www.tiktok.com/@mrluxurytravels,27400,38900,880900,375,139,171,227,321,767,620
inkdpapa,https://www.tiktok.com/@inkdpapa,1045,9897,11300,615,672,636,958,1605,751,443
tanzxng,https://www.tiktok.com/@tanzxng,13500,1936,499,1054,381,762,8132,788,667,2590
bnk48official_th,https://www.tiktok.com/@bnk48official_th,8972,9810,15400,6330,17800,14500,4928,12700,4761,13100
destaccato,https://www.tiktok.com/@destaccato,2448,682,649,382,595,277,280,499,877,390
meme_sic,https://www.tiktok.com/@meme_sic,3300000,1100000,765300,1736,3968,1195,4999,5311,1727,1147
formusicbnk48,https://www.tiktok.com/@formusicbnk48,827,1201,2129,1774,28900,2682,5124,28600,2122,7783
